,accuracy,condition,child,target_word,age,Unnamed: 0,Target,Near Distractor,Random 1,Random 2,aoa,response,response_type
275,1,photo,74,chalk,7.194520548,2,chalk,crayon,string,handkerchief,28.00434298542545,chalk,Target
276,1,photo,75,chalk,7.476712329,2,chalk,crayon,string,handkerchief,28.00434298542545,chalk,Target
277,1,photo,76,chalk,6.873972603,2,chalk,crayon,string,handkerchief,28.00434298542545,chalk,Target
278,1,photo,77,chalk,7.531506849,2,chalk,crayon,string,handkerchief,28.00434298542545,chalk,Target
279,1,photo,78,chalk,7.115068493,2,chalk,crayon,string,handkerchief,28.00434298542545,chalk,Target
280,0,photo,79,chalk,3.846575342,2,chalk,crayon,string,handkerchief,28.00434298542545,handkerchief,Random
281,0,photo,80,chalk,4.057534247,2,chalk,crayon,string,handkerchief,28.00434298542545,handkerchief,Random
282,0,photo,81,chalk,3.6,2,chalk,crayon,string,handkerchief,28.00434298542545,crayon,Near Distractor
283,1,photo,82,chalk,6.602739726,2,chalk,crayon,string,handkerchief,28.00434298542545,chalk,Target
284,0,photo,83,chalk,5.249315068,2,chalk,crayon,string,handkerchief,28.00434298542545,handkerchief,Random
285,0,photo,84,chalk,3.01369863,2,chalk,crayon,string,handkerchief,28.00434298542545,handkerchief,Random
286,0,photo,85,chalk,3.246575342,2,chalk,crayon,string,handkerchief,28.00434298542545,string,Random
287,0,photo,86,chalk,3.326027397,2,chalk,crayon,string,handkerchief,28.00434298542545,handkerchief,Random
288,0,photo,87,chalk,3.265753425,2,chalk,crayon,string,handkerchief,28.00434298542545,handkerchief,Random
289,0,photo,88,chalk,3.871232877,2,chalk,crayon,string,handkerchief,28.00434298542545,handkerchief,Random
290,0,photo,89,chalk,3.150684932,2,chalk,crayon,string,handkerchief,28.00434298542545,crayon,Near Distractor
291,0,photo,90,chalk,3.063013699,2,chalk,crayon,string,handkerchief,28.00434298542545,handkerchief,Random
292,0,photo,91,chalk,3.495890411,2,chalk,crayon,string,handkerchief,28.00434298542545,crayon,Near Distractor
293,0,photo,92,chalk,3.142465753,2,chalk,crayon,string,handkerchief,28.00434298542545,handkerchief,Random
294,0,photo,93,chalk,3.77260274,2,chalk,crayon,string,handkerchief,28.00434298542545,crayon,Near Distractor
295,1,photo,94,chalk,3.443835616,2,chalk,crayon,string,handkerchief,28.00434298542545,chalk,Target
296,0,photo,95,chalk,3.547945205,2,chalk,crayon,string,handkerchief,28.00434298542545,crayon,Near Distractor
297,0,photo,96,chalk,4.82739726,2,chalk,crayon,string,handkerchief,28.00434298542545,handkerchief,Random
298,0,cartoon,97,chalk,4.517808219,2,chalk,crayon,string,handkerchief,28.00434298542545,crayon,Near Distractor
299,0,cartoon,98,chalk,3.901369863,2,chalk,crayon,string,handkerchief,28.00434298542545,handkerchief,Random
300,0,cartoon,99,chalk,4.783561644,2,chalk,crayon,string,handkerchief,28.00434298542545,handkerchief,Random
301,0,cartoon,100,chalk,4.950684932,2,chalk,crayon,string,handkerchief,28.00434298542545,string,Random
302,0,cartoon,101,chalk,3.134246575,2,chalk,crayon,string,handkerchief,28.00434298542545,handkerchief,Random
303,0,bw,1,fork,6.854794521,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
304,0,bw,2,fork,6.82739726,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
305,1,bw,3,fork,7.150684932,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
306,1,bw,4,fork,6.852054795,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
307,0,bw,5,fork,7.24109589,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
308,0,bw,6,fork,4.235616438,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
309,1,bw,7,fork,3.117808219,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
310,0,bw,8,fork,5.854794521,3,fork,spoon,straw,necklace,31.37980029759097,straw,Random
311,0,bw,9,fork,4.268493151,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
312,0,bw,10,fork,5.106849315,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
313,0,bw,11,fork,5.109589041,3,fork,spoon,straw,necklace,31.37980029759097,spoon,Near Distractor
314,0,bw,12,fork,5.276712329,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
315,0,bw,13,fork,5.630136986,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
316,0,bw,14,fork,5.178082192,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
317,0,bw,15,fork,5.969863014,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
318,1,bw,16,fork,5.452054795,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
319,0,bw,17,fork,5.252054795,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
320,0,bw,18,fork,5.21369863,3,fork,spoon,straw,necklace,31.37980029759097,straw,Random
321,0,bw,19,fork,5.778082192,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
322,0,bw,20,fork,5.117808219,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
323,1,bw,21,fork,5.361643836,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
324,0,bw,22,fork,5.287671233,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
325,0,bw,23,fork,5.060273973,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
326,1,bw,24,fork,5.657534247,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
327,0,bw,25,fork,5.97260274,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
328,1,bw,26,fork,5.676712329,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
329,0,bw,27,fork,5.531506849,3,fork,spoon,straw,necklace,31.37980029759097,straw,Random
330,0,bw,28,fork,5.64109589,3,fork,spoon,straw,necklace,31.37980029759097,spoon,Near Distractor
331,0,bw,29,fork,3.994520548,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
332,0,bw,30,fork,5.6,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
333,1,bw,31,fork,5.591780822,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
334,0,bw,32,fork,5.115068493,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
335,1,obj,33,fork,4.682191781,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
336,0,obj,34,fork,5.246575342,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
337,1,obj,35,fork,3.983561644,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
338,1,obj,36,fork,4.775342466,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
339,1,obj,37,fork,4.279452055,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
340,0,obj,38,fork,4.208219178,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
341,0,obj,39,fork,4.263013699,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
342,1,obj,40,fork,4.78630137,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
343,0,obj,41,fork,3.978082192,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
344,0,obj,42,fork,4.391780822,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
345,0,obj,43,fork,4.391780822,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
346,0,obj,44,fork,4.835616438,3,fork,spoon,straw,necklace,31.37980029759097,spoon,Near Distractor
347,0,obj,45,fork,4.043835616,3,fork,spoon,straw,necklace,31.37980029759097,spoon,Near Distractor
348,0,obj,46,fork,4.797260274,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
349,0,obj,47,fork,4.153424658,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
350,0,obj,48,fork,4.454794521,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
351,0,obj,49,fork,4.610958904,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
352,0,obj,50,fork,4.024657534,3,fork,spoon,straw,necklace,31.37980029759097,spoon,Near Distractor
353,1,obj,51,fork,4.994520548,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
354,0,obj,52,fork,4.44109589,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
355,0,obj,53,fork,4.290410959,3,fork,spoon,straw,necklace,31.37980029759097,spoon,Near Distractor
356,0,obj,54,fork,7.673972603,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
357,0,obj,55,fork,7.928767123,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
358,1,obj,56,fork,7.98,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
359,0,obj,57,fork,7.926027397,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
360,0,obj,58,fork,7.99,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
361,0,obj,59,fork,6.101369863,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
362,0,obj,60,fork,6.430136986,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
363,1,obj,61,fork,6.575342466,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
364,0,obj,62,fork,5.871232877,3,fork,spoon,straw,necklace,31.37980029759097,spoon,Near Distractor
365,1,obj,63,fork,7.717808219,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
366,1,obj,64,fork,7.728767123,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
367,1,photo,65,fork,7.873972603,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
368,1,photo,66,fork,7.350684932,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
369,0,photo,67,fork,6.928767123,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
370,1,photo,68,fork,7.504109589,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
371,0,photo,69,fork,7.479452055,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
372,0,photo,70,fork,7.164383562,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
373,0,photo,71,fork,5.287671233,3,fork,spoon,straw,necklace,31.37980029759097,straw,Random
374,1,photo,72,fork,7.301369863,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
375,0,photo,73,fork,7.128767123,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
376,1,photo,74,fork,7.194520548,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
377,0,photo,75,fork,7.476712329,3,fork,spoon,straw,necklace,31.37980029759097,spoon,Near Distractor
378,0,photo,76,fork,6.873972603,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
379,1,photo,77,fork,7.531506849,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
380,0,photo,78,fork,7.115068493,3,fork,spoon,straw,necklace,31.37980029759097,straw,Random
381,0,photo,79,fork,3.846575342,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
382,1,photo,80,fork,4.057534247,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
383,0,photo,81,fork,3.6,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
384,1,photo,82,fork,6.602739726,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
385,0,photo,83,fork,5.249315068,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
386,1,photo,84,fork,3.01369863,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
387,0,photo,85,fork,3.246575342,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
388,1,photo,86,fork,3.326027397,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
389,0,photo,87,fork,3.265753425,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
390,0,photo,88,fork,3.871232877,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
391,1,photo,89,fork,3.150684932,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
392,0,photo,90,fork,3.063013699,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
393,0,photo,91,fork,3.495890411,3,fork,spoon,straw,necklace,31.37980029759097,spoon,Near Distractor
394,0,photo,92,fork,3.142465753,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
395,1,photo,93,fork,3.77260274,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
396,0,photo,94,fork,3.443835616,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
397,0,photo,95,fork,3.547945205,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
398,0,photo,96,fork,4.82739726,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
399,1,cartoon,97,fork,4.517808219,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
400,0,cartoon,98,fork,3.901369863,3,fork,spoon,straw,necklace,31.37980029759097,straw,Random
401,0,cartoon,99,fork,4.783561644,3,fork,spoon,straw,necklace,31.37980029759097,necklace,Random
402,0,cartoon,100,fork,4.950684932,3,fork,spoon,straw,necklace,31.37980029759097,straw,Random
403,1,cartoon,101,fork,3.134246575,3,fork,spoon,straw,necklace,31.37980029759097,fork,Target
404,1,cartoon,1,cup,6.854794521,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
405,1,cartoon,2,cup,6.82739726,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
406,1,cartoon,3,cup,7.150684932,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
407,1,cartoon,4,cup,6.852054795,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
408,1,cartoon,5,cup,7.24109589,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
409,0,cartoon,6,cup,4.235616438,4,cup,bottle,soap,boots,21.082809429403188,bottle,Near Distractor
410,1,cartoon,7,cup,3.117808219,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
411,1,cartoon,8,cup,5.854794521,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
412,1,cartoon,9,cup,4.268493151,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
413,1,cartoon,10,cup,5.106849315,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
414,1,cartoon,11,cup,5.109589041,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
415,1,cartoon,12,cup,5.276712329,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
416,1,cartoon,13,cup,5.630136986,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
417,1,cartoon,14,cup,5.178082192,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
418,1,cartoon,15,cup,5.969863014,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
419,1,cartoon,16,cup,5.452054795,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
420,1,cartoon,17,cup,5.252054795,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
421,1,cartoon,18,cup,5.21369863,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
422,1,cartoon,19,cup,5.778082192,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
423,1,cartoon,20,cup,5.117808219,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
424,1,cartoon,21,cup,5.361643836,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
425,1,cartoon,22,cup,5.287671233,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
426,1,cartoon,23,cup,5.060273973,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
427,1,cartoon,24,cup,5.657534247,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
428,1,cartoon,25,cup,5.97260274,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
429,1,cartoon,26,cup,5.676712329,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
430,1,cartoon,27,cup,5.531506849,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
431,1,cartoon,28,cup,5.64109589,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
432,1,cartoon,29,cup,3.994520548,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
433,1,cartoon,30,cup,5.6,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
434,1,cartoon,31,cup,5.591780822,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
435,1,cartoon,32,cup,5.115068493,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
436,0,bw,33,cup,4.682191781,4,cup,bottle,soap,boots,21.082809429403188,bottle,Near Distractor
437,1,bw,34,cup,5.246575342,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
438,1,bw,35,cup,3.983561644,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
439,0,bw,36,cup,4.775342466,4,cup,bottle,soap,boots,21.082809429403188,bottle,Near Distractor
440,1,bw,37,cup,4.279452055,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
441,1,bw,38,cup,4.208219178,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
442,1,bw,39,cup,4.263013699,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
443,1,bw,40,cup,4.78630137,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
444,1,bw,41,cup,3.978082192,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
445,1,bw,42,cup,4.391780822,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
446,1,bw,43,cup,4.391780822,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
447,1,bw,44,cup,4.835616438,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
448,0,bw,45,cup,4.043835616,4,cup,bottle,soap,boots,21.082809429403188,bottle,Near Distractor
449,1,bw,46,cup,4.797260274,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
450,1,bw,47,cup,4.153424658,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
451,1,bw,48,cup,4.454794521,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
452,1,bw,49,cup,4.610958904,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
453,1,bw,50,cup,4.024657534,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
454,1,bw,51,cup,4.994520548,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
455,1,bw,52,cup,4.44109589,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
456,1,bw,53,cup,4.290410959,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
457,1,bw,54,cup,7.673972603,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
458,1,bw,55,cup,7.928767123,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
459,1,bw,56,cup,7.98,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
460,1,bw,57,cup,7.926027397,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
461,1,bw,58,cup,7.99,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
462,1,bw,59,cup,6.101369863,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
463,0,bw,60,cup,6.430136986,4,cup,bottle,soap,boots,21.082809429403188,bottle,Near Distractor
464,1,bw,61,cup,6.575342466,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
465,1,bw,62,cup,5.871232877,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
466,1,bw,63,cup,7.717808219,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
467,1,bw,64,cup,7.728767123,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
468,1,obj,65,cup,7.873972603,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
469,1,obj,66,cup,7.350684932,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
470,1,obj,67,cup,6.928767123,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
471,1,obj,68,cup,7.504109589,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
472,1,obj,69,cup,7.479452055,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
473,1,obj,70,cup,7.164383562,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
474,1,obj,71,cup,5.287671233,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
475,1,obj,72,cup,7.301369863,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
476,1,obj,73,cup,7.128767123,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
477,1,obj,74,cup,7.194520548,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
478,1,obj,75,cup,7.476712329,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
479,1,obj,76,cup,6.873972603,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
480,1,obj,77,cup,7.531506849,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
481,1,obj,78,cup,7.115068493,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
482,1,obj,79,cup,3.846575342,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
483,1,obj,80,cup,4.057534247,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
484,1,obj,81,cup,3.6,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
485,1,obj,82,cup,6.602739726,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
486,1,obj,83,cup,5.249315068,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
487,1,obj,84,cup,3.01369863,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
488,1,obj,85,cup,3.246575342,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
489,0,obj,86,cup,3.326027397,4,cup,bottle,soap,boots,21.082809429403188,bottle,Near Distractor
490,0,obj,87,cup,3.265753425,4,cup,bottle,soap,boots,21.082809429403188,bottle,Near Distractor
491,1,obj,88,cup,3.871232877,4,cup,bottle,soap,boots,21.082809429403188,cup,Target
492,0,obj,89,cup,3.150684932,4,cup,bottle,soap,boots,21.082809429403188,bottle,Near Distractor
